id,label,category,type,description,url,ia,acceso,subcategoria,sector,fecha,source_file,extra
company_64,PERALTA URBANISME,empresas,Consultora,Despacho de urbanismo y planificación territorial en Cataluña.,https://www.linkedin.com/company/peralta-urbanisme,,,,Urbanismo,2025-09-24,companies,"{""tipo"": ""Consultora""}"
company_65,IDOM | Consulting,empresas,Consultora,"Firma española de consultoría, ingeniería y arquitectura con proyectos internacionales.",https://www.linkedin.com/company/idom,,,,Urbanismo,2025-09-23,companies,"{""tipo"": ""Consultora""}"
company_66,Smart City Expo Kuala Lumpur,empresas,Red / Asociación,Evento internacional sobre ciudades inteligentes y soluciones urbanas innovadoras.,https://www.linkedin.com/company/smart-city-expo-kuala-lumpur,,,,Smart Cities / Tecnología,2025-09-19,companies,"{""tipo"": ""Red / Asociación""}"
company_67,Deutsches Institut für Urbanistik (Difu),empresas,Laboratorio de investigación,"Instituto alemán de urbanismo, principal centro de investigación urbana municipal en Alemania.",https://www.linkedin.com/company/difu,,,,Urbanismo,2025-09-17,companies,"{""tipo"": ""Laboratorio de investigación""}"
company_68,Urban Future,empresas,Red / Asociación,Plataforma y conferencia europea sobre el futuro de las ciudades sostenibles.,https://www.linkedin.com/company/urban-future,,,,Urbanismo,2025-09-17,companies,"{""tipo"": ""Red / Asociación""}"
company_69,Energy Cities,empresas,Red / Asociación,Red europea de ciudades en transición energética con más de 1.000 municipios miembros.,https://www.linkedin.com/company/energy-cities,,,,Sostenibilidad / Medio ambiente,2025-09-17,companies,"{""tipo"": ""Red / Asociación""}"
company_70,Urban Design Forum,empresas,Red / Asociación,Organización cívica de Nueva York dedicada al debate sobre diseño urbano y políticas urbanas.,https://www.linkedin.com/company/urban-design-forum,,,,Urbanismo,2025-09-17,companies,"{""tipo"": ""Red / Asociación""}"
company_71,EIT Urban Mobility,empresas,Institución pública,Iniciativa del Instituto Europeo de Innovación y Tecnología para la movilidad urbana sostenible.,https://www.linkedin.com/company/eit-urban-mobility,,,,Transporte / Movilidad,2025-09-17,companies,"{""tipo"": ""Institución pública""}"
company_72,POLIS network,empresas,Red / Asociación,Red de ciudades y regiones europeas para la innovación en transporte urbano.,https://www.linkedin.com/company/polis-network,,,,Transporte / Movilidad,2025-09-17,companies,"{""tipo"": ""Red / Asociación""}"
company_73,New European Bauhaus,empresas,Institución pública,"Iniciativa de la Comisión Europea que conecta sostenibilidad, estética y comunidad.",https://www.linkedin.com/company/new-european-bauhaus,,,,Sostenibilidad / Medio ambiente,2025-09-17,companies,"{""tipo"": ""Institución pública""}"
company_74,NetZeroCitiesEU,empresas,Red / Asociación,Programa de la UE para ayudar a 100 ciudades europeas a alcanzar la neutralidad climática en 2030.,https://www.linkedin.com/company/netzerocitieseu,,,,Sostenibilidad / Medio ambiente,2025-09-17,companies,"{""tipo"": ""Red / Asociación""}"
company_75,PLATFORMA,empresas,Red / Asociación,Coalición paneuropea de gobiernos locales y regionales para la cooperación al desarrollo.,https://www.linkedin.com/company/platforma,,,,Cooperación internacional,2025-09-17,companies,"{""tipo"": ""Red / Asociación""}"
company_76,Jobs in Brussels,empresas,Otro,Portal de empleo especializado en posiciones en instituciones europeas y ONGs en Bruselas.,https://www.linkedin.com/company/jobs-in-brussels,,,,Empleo / Carreras,2025-09-17,companies,"{""tipo"": ""Otro""}"
company_77,Talent Hub for Cities and Regions,empresas,Otro,Plataforma de empleo para profesionales del sector urbano y gobiernos locales y regionales.,https://www.linkedin.com/company/talent-hub-for-cities-and-regions,,,,Empleo / Carreras,2025-09-17,companies,"{""tipo"": ""Otro""}"
company_78,Council of European Municipalities and Regions (CEMR),empresas,Red / Asociación,Mayor asociación de gobiernos locales y regionales de Europa.,https://www.linkedin.com/company/cemr,,,,Urbanismo,2025-09-17,companies,"{""tipo"": ""Red / Asociación""}"
company_79,ALMAR CONSULTING,empresas,Consultora,"Consultora española de ingeniería civil, urbanismo e infraestructuras.",https://www.linkedin.com/company/almar-consulting,,,,Urbanismo,2025-09-17,companies,"{""tipo"": ""Consultora""}"
company_80,RCCyP Arquitectura y Planeamiento,empresas,Estudio de arquitectura,Estudio de arquitectura y planeamiento urbano en España.,https://www.linkedin.com/company/rccyp,,,,Urbanismo,2025-09-17,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_81,Grupo SC,empresas,Consultora,Grupo de consultoría e ingeniería española en urbanismo y medio ambiente.,https://www.linkedin.com/company/grupo-sc,,,,Urbanismo,2025-09-17,companies,"{""tipo"": ""Consultora""}"
company_82,AtkinsRéalis,empresas,Consultora,Multinacional de ingeniería y consultoría (antes SNC-Lavalin/Atkins) en infraestructura y ciudades.,https://www.linkedin.com/company/atkinsrealis,,,,Urbanismo,2025-09-16,companies,"{""tipo"": ""Consultora""}"
company_83,Grupo GIS-Omicron,empresas,Empresa privada,Empresa española de sistemas de información geográfica y soluciones geoespaciales.,https://www.linkedin.com/company/grupo-gis-omicron,,,,GIS / Geoespacial,2025-09-16,companies,"{""tipo"": ""Empresa privada""}"
company_84,GIP Europe des projets architecturaux et urbains,empresas,Institución pública,Organismo público francés de promoción de proyectos arquitectónicos y urbanos europeos.,https://www.linkedin.com/company/gip-europe,,,,Urbanismo,2025-09-16,companies,"{""tipo"": ""Institución pública""}"
company_85,Europan Europe,empresas,Red / Asociación,Concurso europeo de ideas arquitectónicas y urbanísticas para jóvenes profesionales.,https://www.linkedin.com/company/europan-europe,,,,Arquitectura,2025-09-16,companies,"{""tipo"": ""Red / Asociación""}"
company_86,"LANDLAB, laboratorio de paisajes",empresas,Estudio de arquitectura,Estudio de paisajismo y diseño del paisaje con enfoque en biodiversidad y sostenibilidad.,https://www.linkedin.com/company/landlab-laboratorio-de-paisajes,,,,Paisajismo,2025-09-16,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_87,WSP Global,empresas,Consultora,"Sede global de WSP, consultora de ingeniería ambiental e infraestructura sostenible.",https://www.linkedin.com/company/wsp-global,,,,Urbanismo,2025-09-23,companies,"{""tipo"": ""Consultora""}"
company_88,TerritorisXLM,empresas,Consultora,Consultora de planificación territorial y desarrollo urbano sostenible.,https://www.linkedin.com/company/territorisxlm,,,,Urbanismo,2025-09-16,companies,"{""tipo"": ""Consultora""}"
company_89,Accumin Intelligence Real Estate Solutions,empresas,Empresa privada,Soluciones de inteligencia de datos para el sector inmobiliario.,https://www.linkedin.com/company/accumin,,,,Inmobiliario,2025-09-16,companies,"{""tipo"": ""Empresa privada""}"
company_90,"SVAM Arquitectos y Consultores, S.L.P.",empresas,Estudio de arquitectura,Estudio de arquitectura y consultoría técnica en edificación y urbanismo.,https://www.linkedin.com/company/svam-arquitectos,,,,Arquitectura,2025-09-16,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_91,Colectivo CCRS,empresas,Estudio de arquitectura,Colectivo de arquitectura con enfoque en proyectos comunitarios y espacio público.,https://www.linkedin.com/company/colectivo-ccrs,,,,Arquitectura,2025-09-16,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_92,Spacio,empresas,Empresa privada,Plataforma tecnológica de gestión y análisis de espacios urbanos.,https://www.linkedin.com/company/spacio,,,,Smart Cities / Tecnología,2025-09-16,companies,"{""tipo"": ""Empresa privada""}"
company_93,unmap,empresas,Empresa privada,Estudio de visualización de datos y cartografía creativa.,https://www.linkedin.com/company/unmap,,,,Datos / Analítica,2025-09-16,companies,"{""tipo"": ""Empresa privada""}"
company_94,Consultores Urbanísticos,empresas,Consultora,Despacho de consultoría urbanística y planificación territorial en España.,https://www.linkedin.com/company/consultores-urbanisticos,,,,Urbanismo,2025-09-16,companies,"{""tipo"": ""Consultora""}"
company_95,Piperty,empresas,Empresa privada,Plataforma tecnológica para inversión y gestión inmobiliaria.,https://www.linkedin.com/company/piperty,,,,Inmobiliario,2025-09-16,companies,"{""tipo"": ""Empresa privada""}"
company_96,CONURMA Ingenieros Consultores,empresas,Consultora,"Ingeniería y consultoría española en urbanismo, medio ambiente y obra civil.",https://www.linkedin.com/company/conurma,,,,Urbanismo,2025-09-15,companies,"{""tipo"": ""Consultora""}"
company_97,Arcadis,empresas,Consultora,"Consultora global de diseño, ingeniería y gestión ambiental para ciudades resilientes.",https://www.linkedin.com/company/arcadis,,,,Urbanismo,2025-09-15,companies,"{""tipo"": ""Consultora""}"
company_98,Cities at KTH,empresas,Laboratorio de investigación,Plataforma de investigación urbana del KTH Royal Institute of Technology de Estocolmo.,https://www.linkedin.com/company/cities-at-kth,,,,Urbanismo,2025-09-15,companies,"{""tipo"": ""Laboratorio de investigación""}"
company_99,CARNET,empresas,Laboratorio de investigación,"Hub de investigación en movilidad urbana futura impulsado por SEAT, UPC y Volkswagen.",https://www.linkedin.com/company/carnet,,,,Transporte / Movilidad,2025-09-15,companies,"{""tipo"": ""Laboratorio de investigación""}"
company_100,ArchiTech Network,empresas,Red / Asociación,Red profesional que conecta tecnología y arquitectura.,https://www.linkedin.com/company/architech-network,,,,Arquitectura,2025-09-15,companies,"{""tipo"": ""Red / Asociación""}"
company_101,Marvel,empresas,Estudio de arquitectura,Estudio de arquitectura de Nueva York especializado en diseño cívico y espacio público.,https://www.linkedin.com/company/marvel-architects,,,,Arquitectura,2025-09-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_102,Pratt Center for Community Development,empresas,ONG / Fundación,Centro de desarrollo comunitario de Pratt Institute que promueve la justicia urbana.,https://www.linkedin.com/company/pratt-center,,,,Urbanismo,2025-09-15,companies,"{""tipo"": ""ONG / Fundación""}"
company_103,Perkins&Will,empresas,Estudio de arquitectura,Estudio global de arquitectura y diseño con enfoque en sostenibilidad e investigación.,https://www.linkedin.com/company/perkinswill,,,,Arquitectura,2025-09-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_104,Grimshaw,empresas,Estudio de arquitectura,Estudio internacional de arquitectura conocido por proyectos de infraestructura y transporte.,https://www.linkedin.com/company/grimshaw,,,,Arquitectura,2025-09-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_105,Savills España,empresas,Empresa privada,"Oficina española de Savills, consultora global de servicios inmobiliarios.",https://www.linkedin.com/company/savills-espana,,,,Inmobiliario,2025-09-15,companies,"{""tipo"": ""Empresa privada""}"
company_106,CBRE España,empresas,Empresa privada,"División española de CBRE, líder mundial en servicios inmobiliarios comerciales.",https://www.linkedin.com/company/cbre-espana,,,,Inmobiliario,2025-09-15,companies,"{""tipo"": ""Empresa privada""}"
company_107,Clikalia,empresas,Empresa privada,Proptech española de compraventa de viviendas con modelo iBuyer.,https://www.linkedin.com/company/clikalia,,,,Inmobiliario,2025-09-15,companies,"{""tipo"": ""Empresa privada""}"
company_108,Savills,empresas,Empresa privada,Consultora global de servicios inmobiliarios con presencia en más de 70 países.,https://www.linkedin.com/company/savills,,,,Inmobiliario,2025-09-15,companies,"{""tipo"": ""Empresa privada""}"
company_109,Fundación Conama,empresas,ONG / Fundación,Fundación española que organiza el Congreso Nacional de Medio Ambiente.,https://www.linkedin.com/company/fundacion-conama,,,,Sostenibilidad / Medio ambiente,2025-09-15,companies,"{""tipo"": ""ONG / Fundación""}"
company_110,SÓLIDA,empresas,Empresa privada,Promotora inmobiliaria española de proyectos residenciales.,https://www.linkedin.com/company/solida,,,,Inmobiliario,2025-09-15,companies,"{""tipo"": ""Empresa privada""}"
company_111,GAIAMBIENTE,empresas,Consultora,Consultora ambiental española especializada en evaluación de impacto y sostenibilidad.,https://www.linkedin.com/company/gaiambiente,,,,Sostenibilidad / Medio ambiente,2025-09-15,companies,"{""tipo"": ""Consultora""}"
company_112,Centro de Observación y Teledetección Espacial S.A.U. - COTESA,empresas,Empresa privada,"Empresa española de teledetección, cartografía y servicios geoespaciales.",https://www.linkedin.com/company/cotesa,,,,GIS / Geoespacial,2025-09-15,companies,"{""tipo"": ""Empresa privada""}"
company_113,Smart Dataprod,empresas,Empresa privada,Empresa de soluciones de datos e inteligencia artificial para smart cities.,https://www.linkedin.com/company/smart-dataprod,,,,Datos / Analítica,2025-09-15,companies,"{""tipo"": ""Empresa privada""}"
company_114,Ayesa,empresas,Consultora,Multinacional española de ingeniería y tecnología con proyectos en infraestructura y ciudades.,https://www.linkedin.com/company/ayesa,,,,Urbanismo,2025-09-15,companies,"{""tipo"": ""Consultora""}"
company_115,Buchanan Consultores,empresas,Consultora,"Consultora de urbanismo, transporte y planificación territorial.",https://www.linkedin.com/company/buchanan-consultores,,,,Urbanismo,2025-09-15,companies,"{""tipo"": ""Consultora""}"
company_116,La Urbanoteca,empresas,Medio / Publicación,Plataforma de divulgación y recursos sobre urbanismo y ciudad.,https://www.linkedin.com/company/la-urbanoteca,,,,Urbanismo,2025-09-15,companies,"{""tipo"": ""Medio / Publicación""}"
company_117,"Metropolis, World Association of the Major Metropolises",empresas,Red / Asociación,Asociación mundial de grandes metrópolis para la gobernanza y el desarrollo urbano.,https://www.linkedin.com/company/metropolis-world,,,,Urbanismo,2025-09-15,companies,"{""tipo"": ""Red / Asociación""}"
company_118,Raona,empresas,Empresa privada,Empresa tecnológica española de transformación digital y soluciones Microsoft.,https://www.linkedin.com/company/raona,,,,Smart Cities / Tecnología,2025-09-15,companies,"{""tipo"": ""Empresa privada""}"
company_119,Libelium,empresas,Empresa privada,Empresa española de IoT que fabrica sensores y plataformas para smart cities.,https://www.linkedin.com/company/libelium,,,,Smart Cities / Tecnología,2025-09-11,companies,"{""tipo"": ""Empresa privada""}"
company_120,ESMARTCITY,empresas,Medio / Publicación,Portal de noticias y referencia en español sobre ciudades inteligentes.,https://www.linkedin.com/company/esmartcity,,,,Smart Cities / Tecnología,2025-09-11,companies,"{""tipo"": ""Medio / Publicación""}"
company_121,unica360 data intelligence,empresas,Empresa privada,Empresa de inteligencia de datos y analítica avanzada.,https://www.linkedin.com/company/unica360,,,,Datos / Analítica,2025-09-11,companies,"{""tipo"": ""Empresa privada""}"
company_122,TYPSA,empresas,Consultora,"Grupo español de ingeniería y consultoría en infraestructura, urbanismo y medio ambiente.",https://www.linkedin.com/company/typsa,,,,Urbanismo,2025-09-10,companies,"{""tipo"": ""Consultora""}"
company_123,HOK,empresas,Estudio de arquitectura,"Estudio global de arquitectura, ingeniería y planificación urbana.",https://www.linkedin.com/company/hok,,,,Arquitectura,2025-09-09,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_124,Norman Foster Institute,empresas,Universidad / Academia,Instituto fundado por Norman Foster para formar líderes en diseño sostenible de ciudades.,https://www.linkedin.com/company/norman-foster-institute,,,,Arquitectura,2025-09-09,companies,"{""tipo"": ""Universidad / Academia""}"
